OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown
648,2021/12/22 10:00:00+00,11128,59205,85904,70368,6508,3987,13947,10243,16322,4813,28054,4145,24759,25262,2083,91428,110045,4725,3552,10887,3472,24113,12496,5570,0
649,2021/12/23 10:00:00+00,11155,59835,86809,71492,6575,4006,14037,10280,16609,4850,28289,4158,24940,25559,2106,92524,111960,4803,3565,11033,3513,24305,12548,5584,0
650,2021/12/24 10:00:00+00,11388,60676,88164,72979,6681,4061,14208,10346,17022,4898,28678,4198,25283,26016,2128,94232,114160,4861,3583,11271,3543,24530,12623,5636,0
651,2021/12/25 10:00:00+00,11447,61429,89511,74476,6804,4091,14380,10408,17436,4935,29000,4215,25597,26636,2149,95542,116385,4938,3597,11446,3567,24733,12709,5662,0
652,2021/12/26 10:00:00+00,11463,61880,90420,75382,6923,4105,14501,10443,17678,4967,29183,4223,25796,26957,2167,96354,117742,4985,3612,11642,3588,24823,12763,5690,0
653,2021/12/27 10:00:00+00,11496,62287,91230,76139,7022,4122,14609,10483,17896,4986,29358,4228,25939,27271,2174,97294,119219,5009,3624,11705,3602,24858,12814,5706,0
654,2021/12/28 10:00:00+00,11529,62955,92194,77461,7105,4141,14719,10539,18065,5032,29734,4235,26138,27589,2182,98264,120759,5044,3642,11769,3638,24969,12902,5746,0
655,2021/12/29 10:00:00+00,11679,63963,94004,79223,7195,4162,14881,10601,18275,5059,30207,4243,26434,28323,2202,100476,122922,5103,3672,11881,3667,25213,13022,5854,0
656,2021/12/30 10:00:00+00,11770,65259,95931,81046,7352,4204,15078,10677,18684,5156,30890,4275,26685,29477,2224,103719,125795,5171,3703,12220,3710,25594,13179,5908,0
657,2021/12/31 10:00:00+00,11828,66329,97787,82693,7520,4297,15308,10817,19177,5246,31427,4309,27030,30112,2242,105619,128281,5252,3754,12620,3778,25935,13476,5977,0
658,2022/01/01 10:00:00+00,11932,67500,99897,84530,7708,4400,15587,10945,19700,5362,32112,4346,27407,30747,2276,108251,130990,5329,3786,12921,3866,26410,13680,6041,0
659,2022/01/02 10:00:00+00,11961,68538,101433,85798,7926,4452,15807,11056,20198,5416,32600,4358,27756,31303,2281,109952,133091,5405,3811,13288,3916,26697,13867,6095,0
660,2022/01/03 10:00:00+00,12270,69383,103061,87300,8024,4492,15936,11145,20746,5511,33169,4378,28506,31724,2297,115008,135017,5450,3851,13459,3956,26903,14082,6256,0
661,2022/01/04 10:00:00+00,12324,70578,105216,88860,8197,4520,16235,11376,21120,5591,33892,4387,29111,32319,2308,118311,138107,5512,3893,13640,4011,27034,14284,6345,0
662,2022/01/05 10:00:00+00,12435,71467,107026,90132,8311,4579,16420,11518,21361,5628,34571,4416,29773,32838,2318,119973,139952,5559,3937,13750,4088,27521,14408,6403,0
663,2022/01/06 10:00:00+00,12699,72468,108879,91562,8397,4610,16674,11643,21682,5668,35237,4485,30084,33456,2336,123262,142192,5627,3974,13839,4140,28055,14595,6538,0
664,2022/01/07 10:00:00+00,12803,73585,110742,92942,8503,4659,16948,11870,21884,5732,35925,4540,30667,33965,2367,125950,143999,5687,4066,13922,4181,28452,14855,6647,0
665,2022/01/08 10:00:00+00,13098,74425,112404,94121,8651,4715,17163,12005,22367,5821,36578,4602,31409,34480,2389,129101,146320,5729,4111,14253,4247,28813,15121,6733,0
666,2022/01/09 10:00:00+00,13388,75775,114366,96040,8778,4805,17512,12210,22824,6022,37427,4670,31916,35465,2417,133628,149013,5795,4154,14540,4339,29212,15366,6866,0
667,2022/01/10 10:00:00+00,13480,76598,115506,97119,8875,4863,17747,12345,23061,6108,37682,4689,32228,35960,2427,136504,150481,5852,4267,14772,4390,29324,15476,6926,0
668,2022/01/11 10:00:00+00,13740,77358,116583,97848,8952,4888,17958,12523,23309,6179,38182,4721,32692,36453,2438,139349,152238,5893,4294,15007,4412,29414,15580,6982,0
669,2022/01/12 10:00:00+00,13848,78112,117886,98875,9099,4938,18112,12628,23701,6291,39084,4758,33077,36986,2457,141940,153945,5957,4344,15110,4459,30018,15956,7098,0
670,2022/01/13 10:00:00+00,13986,78968,119103,100023,9197,5047,18296,12811,24045,6391,39634,4799,33514,37416,2503,144500,155634,6035,4409,15314,4535,30366,16184,7196,0
671,2022/01/14 10:00:00+00,14091,79840,120237,101251,9365,5092,18580,12997,24317,6537,40038,4850,33854,37960,2531,146405,157084,6100,4464,15650,4621,30738,16474,7319,0
672,2022/01/15 10:00:00+00,14349,80612,121225,102360,9548,5161,18764,13116,24576,6629,40569,4918,34204,38373,2584,148900,158245,6180,4530,15859,4687,31104,16824,7436,0
673,2022/01/16 10:00:00+00,14502,81145,121954,103328,9645,5266,18930,13275,24904,6735,40947,4954,34517,38669,2631,150548,159324,6263,4564,16029,4766,31457,17065,7549,0
674,2022/01/17 10:00:00+00,14636,81565,122677,104197,9770,5321,19136,13396,25066,6789,41291,4976,34774,39029,2671,152010,160195,6316,4593,16141,4801,31617,17182,7606,0
675,2022/01/18 10:00:00+00,14699,81880,123074,104576,9805,5345,19189,13542,25210,6829,41416,5000,34921,39148,2685,152417,160556,6371,4631,16294,4835,31751,17323,7690,0
676,2022/01/19 10:00:00+00,14739,82198,123498,104927,9900,5382,19255,13644,25396,6882,41647,5017,35099,39308,2695,153403,161061,6398,4671,16485,4872,31859,17453,7751,0
677,2022/01/20 10:00:00+00,14936,82987,124479,105556,10021,5430,19392,13755,25704,6927,41996,5047,35390,39810,2729,155602,162671,6440,4699,16672,4931,32128,17629,7841,0
678,2022/01/21 10:00:00+00,15089,83393,125062,105988,10102,5493,19507,13854,25893,6969,42218,5074,35537,40033,2751,156369,163293,6490,4738,16852,4988,32342,17830,7919,0
679,2022/01/22 10:00:00+00,15191,83794,125542,106415,10188,5545,19615,13975,26100,7062,42454,5093,35730,40240,2766,157278,163817,6535,4793,17014,5047,32616,18049,7993,0
680,2022/01/23 10:00:00+00,15354,84119,126013,106734,10256,5587,19749,14050,26183,7126,42589,5155,35876,40421,2816,157815,164204,6588,4813,17174,5066,32732,18174,8044,0
681,2022/01/24 10:00:00+00,15411,84339,126301,106940,10300,5628,19820,14136,26258,7163,42752,5188,36022,40527,2825,158285,164480,6617,4831,17292,5109,32865,18258,8079,0
682,2022/01/25 10:00:00+00,15582,84575,126541,107084,10323,5642,19864,14197,26361,7191,42934,5199,36100,40672,2833,158690,164758,6646,4875,17338,5137,32994,18350,8115,0
683,2022/01/26 10:00:00+00,15634,84882,126749,107269,10398,5676,19909,14254,26452,7217,43101,5209,36217,40825,2855,159385,165135,6679,4892,17439,5178,33111,18480,8155,0
684,2022/01/27 10:00:00+00,15704,85247,127044,107522,10454,5717,20006,14325,26551,7268,43267,5241,36359,40954,2870,159883,165540,6727,4941,17621,5219,33295,18584,8201,0
685,2022/01/28 10:00:00+00,15814,85525,127365,107767,10511,5750,20099,14399,26653,7336,43399,5258,36496,41140,2885,160350,165880,6756,4973,17703,5258,33423,18713,8260,0
686,2022/01/29 10:00:00+00,15905,85743,127625,107997,10561,5769,20175,14477,26725,7378,43534,5282,36622,41246,2915,160711,166095,6789,4984,17814,5274,33539,18786,8294,0
687,2022/01/30 10:00:00+00,15942,85898,127848,108159,10588,5794,20248,14523,26783,7402,43635,5292,36683,41363,2926,161057,166303,6806,4994,17872,5292,33680,18843,8314,0
688,2022/01/31 10:00:00+00,16085,85960,127958,108244,10608,5804,20280,14550,26833,7407,43696,5311,36730,41418,2930,161230,166415,6815,4996,17888,5297,33723,18863,8329,0
689,2022/02/01 10:00:00+00,16162,86081,128090,108345,10620,5812,20318,14596,26901,7422,43787,5320,36806,41485,2934,161644,166546,6828,5009,17916,5300,33791,18892,8347,0
690,2022/02/02 10:00:00+00,16180,86208,128263,108438,10635,5837,20351,14631,26941,7441,43900,5334,36870,41570,2938,161805,166729,6846,5015,17971,5314,33914,18935,8360,0
691,2022/02/03 10:00:00+00,16263,86406,128471,108610,10685,5862,20436,14688,27001,7465,44017,5367,36941,41790,2949,162049,166891,6866,5033,18076,5347,34006,18991,8388,0
692,2022/02/04 10:00:00+00,16346,86568,128634,108744,10713,5891,20489,14724,27059,7479,44101,5375,37003,41893,2956,162276,167086,6878,5048,18129,5364,34092,19033,8410,0
693,2022/02/05 10:00:00+00,16389,86702,128772,108836,10726,5905,20530,14776,27118,7504,44197,5385,37058,41947,2962,162664,167287,6890,5066,18188,5387,34187,19074,8432,0
694,2022/02/06 10:00:00+00,16446,86806,128905,108928,10748,5909,20570,14805,27135,7512,44250,5405,37094,42041,2966,162831,167402,6897,5073,18247,5391,34237,19102,8447,0
695,2022/02/07 10:00:00+00,16471,86892,128996,108981,10763,5919,20591,14823,27154,7528,44295,5410,37130,42115,2967,162922,167482,6902,5081,18279,5400,34252,19135,8454,0
696,2022/02/08 10:00:00+00,16488,86970,129081,109026,10773,5920,20617,14845,27179,7537,44336,5414,37175,42175,2968,163041,167564,6904,5087,18306,5403,34310,19157,8462,0
697,2022/02/09 10:00:00+00,16529,87060,129182,109087,10786,5924,20630,14870,27194,7543,44381,5416,37216,42200,2975,163152,167627,6910,5091,18320,5416,34365,19184,8474,0
698,2022/02/10 10:00:00+00,16564,87139,129301,109152,10817,5928,20663,14895,27252,7563,44427,5431,37279,42286,2977,163278,167742,6927,5096,18392,5423,34393,19220,8486,0
699,2022/02/11 10:00:00+00,16586,87230,129387,109230,10835,5932,20704,14931,27283,7577,44487,5441,37326,42335,2982,163415,167851,6929,5098,18408,5425,34444,19236,8497,0
700,2022/02/12 10:00:00+00,16606,87308,129474,109311,10857,5941,20744,14946,27318,7587,44555,5447,37378,42379,2991,163574,167921,6932,5101,18450,5438,34481,19262,8509,0
701,2022/02/13 10:00:00+00,16636,87375,129564,109361,10863,5942,20789,14967,27332,7598,44611,5458,37395,42404,2994,163692,167996,6935,5108,18466,5443,34506,19277,8516,0
702,2022/02/14 10:00:00+00,16669,87408,129605,109405,10873,5947,20795,14967,27358,7601,44627,5466,37419,42422,2996,163761,168035,6939,5108,18491,5445,34518,19279,8519,0
703,2022/02/15 10:00:00+00,16678,87469,129656,109411,10873,5949,20805,14975,27373,7611,44646,5476,37437,42522,2996,163823,168048,6941,5106,18508,5449,34535,19288,8521,0
704,2022/02/16 10:00:00+00,16712,87521,129701,109459,10879,5952,20816,14989,27393,7614,44676,5480,37453,42536,2998,163917,168082,6947,5106,18517,5453,34558,19293,8525,0
705,2022/02/17 10:00:00+00,16725,87599,129793,109490,10896,5963,20842,15007,27413,7620,44711,5490,37485,42583,3002,164030,168162,6957,5110,18562,5459,34586,19312,8531,0
706,2022/02/18 10:00:00+00,16762,87671,129865,109568,10919,5970,20864,15029,27441,7626,44767,5498,37516,42629,3003,164200,168263,6963,5112,18579,5462,34607,19326,8542,0
707,2022/02/19 10:00:00+00,16813,87740,129952,109622,10930,5978,20881,15043,27469,7630,44827,5515,37551,42679,3006,164370,168320,6971,5114,18621,5471,34649,19347,8548,0
708,2022/02/20 10:00:00+00,16823,87806,130128,110124,10939,5980,20910,15055,27476,7636,44840,5517,37575,42720,3007,164455,168378,6982,5115,18627,5473,34664,19354,8552,0
709,2022/02/21 10:00:00+00,16830,87841,130168,110156,10943,5982,20918,15060,27496,7638,44859,5525,37590,42743,3008,164519,168420,6982,5115,18642,5477,34679,19359,8555,0
710,2022/02/22 10:00:00+00,16853,87878,130211,110187,10952,5984,20929,15074,27503,7639,44873,5530,37602,42768,3008,164603,168453,6984,5115,18648,5478,34686,19373,8557,0
711,2022/02/23 10:00:00+00,16857,87913,130249,110222,10955,5986,20941,15077,27511,7640,44903,5534,37620,42775,3009,164655,168491,6986,5122,18652,5480,34707,19383,8561,0
712,2022/02/24 10:00:00+00,16890,87972,130303,110282,10963,5993,20958,15098,27522,7644,44934,5546,37648,42832,3012,164763,168555,6991,5124,18673,5492,34725,19405,8565,0
713,2022/02/25 10:00:00+00,16915,88028,130375,110346,10971,5994,20979,15110,27531,7653,44964,5565,37669,42875,3016,164893,168622,6996,5128,18684,5499,34753,19426,8570,0
714,2022/02/26 10:00:00+00,16941,88095,130471,110442,10981,6000,21002,15126,27557,7655,45007,5583,37698,42963,3017,165040,168807,7003,5129,18691,5500,34772,19445,8584,0
715,2022/02/27 10:00:00+00,16944,88138,130505,110472,10992,6001,21017,15130,27568,7656,45040,5595,37710,42997,3018,165102,168848,7005,5135,18695,5500,34780,19451,8591,0
716,2022/02/28 10:00:00+00,16952,88171,130542,110491,10996,6001,21027,15236,27576,7655,45052,5603,37722,43006,3020,165160,168886,7008,5136,18700,5503,34789,19454,8593,0
717,2022/03/01 10:00:00+00,16968,88210,130584,110506,11003,6003,21035,15245,27587,7654,45067,5609,37748,43022,3021,165229,168933,7008,5138,18702,5506,34797,19464,8595,0
718,2022/03/02 10:00:00+00,16975,88264,130630,110528,11007,6004,21044,15252,27598,7659,45091,5619,37764,43054,3022,165297,168972,7013,5141,18710,5511,34813,19476,8595,0
719,2022/03/03 10:00:00+00,16995,88333,130680,110565,11019,6005,21064,15260,27609,7659,45126,5632,37784,43079,3024,165383,168993,7018,5143,18712,5514,34826,19491,8596,0
720,2022/03/04 10:00:00+00,17009,88376,130716,110593,11025,6006,21084,15268,27616,7662,45158,5641,37796,43098,3024,165445,169032,7019,5143,18725,5516,34859,19502,8595,0
721,2022/03/05 10:00:00+00,17017,88407,130753,110625,11037,6008,21102,15280,27630,7665,45187,5646,37811,43111,3025,165529,169063,7019,5143,18736,5516,34879,19506,8595,0
722,2022/03/06 10:00:00+00,17019,88430,130779,110650,11040,6012,21106,15280,27642,7666,45198,5649,37820,43125,3025,165582,169106,7019,5143,18744,5517,34882,19507,8598,0
723,2022/03/07 10:00:00+00,17024,88452,130802,110664,11041,6012,21121,15288,27650,7669,45205,5653,37835,43135,3025,165635,169129,7019,5144,18749,5518,34885,19510,8597,0
724,2022/03/08 10:00:00+00,17039,88478,130829,110677,11048,6012,21131,15299,27655,7670,45224,5653,37845,43162,3026,165707,169163,7019,5144,18752,5518,34897,19513,8595,0
725,2022/03/09 10:00:00+00,17041,88516,130857,110708,11048,6014,21138,15306,27666,7671,45236,5654,37860,43187,3027,165749,169199,7021,5146,18757,5520,34901,19515,8596,0
726,2022/03/10 10:00:00+00,17049,88564,130889,110755,11052,6016,21151,15315,27681,7675,45251,5658,37895,43201,3027,165809,169245,7024,5147,18766,5521,34901,19525,8599,0
727,2022/03/11 10:00:00+00,17050,88588,130920,110796,11055,6017,21157,15319,27693,7678,45258,5661,37912,43226,3028,165884,169290,7033,5141,18775,5522,34916,19538,8605,0
728,2022/03/12 10:00:00+00,17057,88630,130965,110842,11059,6020,21169,15324,27701,7681,45271,5667,37927,43246,3029,165947,169326,7037,5147,18786,5524,34933,19541,8603,0
729,2022/03/13 10:00:00+00,17060,88647,130987,110867,11061,6021,21173,15326,27703,7682,45276,5671,37940,43267,3029,165985,169351,7042,5149,18789,5524,34941,19541,8604,0
730,2022/03/14 10:00:00+00,17060,88661,131002,110877,11064,6021,21174,15328,27717,7682,45281,5677,37948,43287,3029,166010,169368,7042,5149,18791,5526,34941,19543,8604,0
731,2022/03/15 10:00:00+00,17060,88702,131044,110904,11065,6022,21181,15335,27721,7683,45290,5682,37961,43301,3030,166045,169402,7046,5150,18792,5528,34947,19546,8603,0
732,2022/03/16 10:00:00+00,17064,88734,131085,110948,11069,6023,21195,15337,27724,7683,45306,5686,37971,43322,3030,166106,169444,7048,5154,18793,5530,34955,19560,8605,0
733,2022/03/17 10:00:00+00,17068,88772,131134,111010,11070,6025,21210,15347,27729,7688,45325,5694,37986,43341,3030,166166,169472,7049,5156,18801,5533,34960,19576,8606,0
734,2022/03/18 10:00:00+00,17072,88814,131189,111050,11072,6025,21228,15356,27749,7690,45348,5701,38009,43371,3030,166240,169514,7054,5158,18810,5538,34966,19588,8606,0
735,2022/03/19 10:00:00+00,17076,88847,131238,111096,11073,6026,21238,15360,27762,7693,45368,5704,38021,43392,3030,166309,169551,7057,5161,18818,5541,34978,19592,8605,0
736,2022/03/20 10:00:00+00,17076,88859,131255,111118,11075,6027,21241,15368,27772,7697,45374,5705,38026,43422,3031,166354,169574,7060,5161,18820,5542,34980,19598,8605,0
737,2022/03/21 10:00:00+00,17080,88879,131274,111139,11076,6027,21244,15372,27777,7699,45386,5705,38030,43431,3032,166398,169587,7062,5163,18823,5545,34981,19599,8606,0
738,2022/03/22 10:00:00+00,17082,88902,131303,111155,11077,6027,21245,15378,27778,7700,45385,5708,38038,43448,3032,166436,169611,7065,5163,18825,5546,34982,19603,8608,0
739,2022/03/23 10:00:00+00,17082,88924,131341,111192,11078,6027,21255,15381,27783,7700,45401,5708,38039,43458,3034,166490,169641,7064,5165,18826,5547,34994,19605,8608,0
